company,code,date,opinion,title,analyst,broker,target,price_then,pid
대우건설,047040,2026-07-22,매수유지,대우건설(047040) 원전주라면 원전으로 승부를 봐야 한다,"장문준,강민창",KB증권,20000,12780,836606
대우건설,047040,2026-07-20,매수유지,"대우건설(047040) 2Q26 Preview : 실적은 기대 이상, 원전 모멘텀은 숨 고르기",류태환,유진투자증권,24000,12780,836347
대우건설,047040,2026-07-15,매수유지,대우건설(047040) 2Q26 Preview: 예상보다 빠른 주택 마진 개선,조정현,IBK투자증권,31000,12780,836127
대우건설,047040,2026-07-14,매수유지,"대우건설(047040) 실적 컨센서스 상회 전망, AI 인프라 확대 수혜",신대현,키움증권,23000,12780,835973
대우건설,047040,2026-07-14,중립,대우건설(047040) 2개분기 연속 기대 이상의 수익성,김선미,신한투자증권,0,12780,835966
대우건설,047040,2026-07-13,매수,"대우건설(047040) 실적, 모멘텀 반등 기대. 투자의견 '매수' 상향",김기룡,미래에셋증권,24000,12780,835912
대우건설,047040,2026-07-09,매수유지,대우건설(047040) 본질은 변하지 않았다,김세련,LS증권,28000,12780,835584
대우건설,047040,2026-07-02,매수,대우건설(047040) 원전 경쟁 우위 유효하며 실적 개선은 덤,이은상,NH투자증권,36000,12780,825106
대우건설,047040,2026-07-02,매수,"대우건설(047040) 원전과 주택, 두 축의 고베타",박영도,다올투자증권,24000,12780,825090
대우건설,047040,2026-06-26,매수유지,대우건설(047040) 달라진 건 없다,이은상,NH투자증권,36000,12780,824728
대우건설,047040,2026-06-16,매수,대우건설(047040) 원전으로 여는 다음 챕터,이혜진,대신증권,28000,12780,824292
대우건설,047040,2026-05-19,매수유지,"대우건설(047040) 원전, LNG 경쟁력",김세련,LS증권,45000,12780,822724
대우건설,047040,2026-04-29,중립,대우건설(047040) 빅배스 이후 기록한 호실적과 Valuation 부담,김기룡,미래에셋증권,35000,12780,820215
대우건설,047040,2026-04-29,매수유지,대우건설(047040) 미래가치로 대우해주자,김세련,LS증권,45000,12780,820154
대우건설,047040,2026-04-29,,대우건설(047040) 원전 기대감에 더해진 수익성 개선,신대현,키움증권,0,12780,820135
대우건설,047040,2026-04-29,매수유지,대우건설(047040) 입증된 이익 레벨과 원전 입지 굳히기,이은상,NH투자증권,50000,12780,820078
대우건설,047040,2026-04-29,매수유지,대우건설(047040) 건축부문 실적 서프라이즈,김승준,하나증권,49000,12780,820067
대우건설,047040,2026-04-29,,대우건설(047040) 1Q26 Review: 돋보이는 주택 마진 개선,"문경원,이동석",메리츠증권,0,12780,820063
대우건설,047040,2026-04-28,중립,"대우건설(047040) 실적은 단기에, 수주는 긴호흡 하에 증가",김선미,신한투자증권,0,12780,820056
대우건설,047040,2026-04-28,,대우건설(047040) 1Q26 실적 요약,KB증권,KB증권,0,12780,820053
대우건설,047040,2026-04-21,매수유지,대우건설(047040) 원전 수주에 탄탄한 본업까지,이은상,NH투자증권,42000,12780,819239
대우건설,047040,2026-04-20,매수유지,대우건설(047040) 활공 (滑空),조정현,IBK투자증권,36000,12780,819113
대우건설,047040,2026-04-15,매수유지,"대우건설(047040) 원전과 LNG, 다시 쓰는 성장 공식",황성현,유진투자증권,28000,12780,818854
대우건설,047040,2026-04-10,매수유지,대우건설(047040) 생각보다 탄탄한 원전사업 경험과 능력,이선일,BNK투자증권,27000,12780,818445
대우건설,047040,2026-04-08,매수유지,"대우건설(047040) 다져지는 실적, 더해지는 모멘텀",김세련,LS증권,22000,12780,818100
대우건설,047040,2026-04-06,매수유지,대우건설(047040) 팀코리아 원전 수혜 건설사,이상호,교보증권,24000,12780,817897
대우건설,047040,2026-03-31,매수유지,대우건설(047040) 원전주로서 완전한 포지셔닝. 확실한 파이프라인 필요,"장문준,강민창",KB증권,20000,12780,817509
대우건설,047040,2026-03-19,매수유지,대우건설(047040) 다시 그리는 원전 수출 지도,이은상,NH투자증권,19000,12780,817057
대우건설,047040,2026-03-16,매수유지,대우건설(047040) 비상(飛上),조정현,IBK투자증권,14500,12780,816853
대우건설,047040,2026-02-24,매수유지,대우건설(047040) 원전주로서 포지셔닝 진행. 다음 단계는,"장문준,강민창",KB증권,9000,12780,815952
대우건설,047040,2026-02-19,매수,대우건설(047040) 4Q Review; 안정될 실적과 확장된 파이프라인,허재준,삼성증권,9200,12780,815733
대우건설,047040,2026-02-11,매수,"대우건설(047040) 원전, 어디까지 반영해줘야 하나?",문경원,메리츠증권,8200,12780,815200
대우건설,047040,2026-02-10,매수유지,대우건설(047040) 겪어봤던 레퍼토리(repertory),김진범,상상인증권,7500,12780,815136
대우건설,047040,2026-02-10,매수유지,"대우건설(047040) 대규모 적자 시현, 보다 뚜렷해진 투자포인트",김기룡,미래에셋증권,7900,12780,815109
대우건설,047040,2026-02-10,매수,대우건설(047040) 악동 대우의 귀환,"박세라,권혁",신영증권,7500,12780,815100
대우건설,047040,2026-02-10,매수유지,대우건설(047040) 본업 안정 위에 쌓는 원전 탑,이은상,NH투자증권,7800,12780,815067
대우건설,047040,2026-02-10,매수유지,대우건설(047040) 이제 믿을 수 있는 턴어라운드,이선일,BNK투자증권,7000,12780,815060
대우건설,047040,2026-02-10,매수유지,"대우건설(047040) 익숙한 빅배스, 잘 때 생각 많이 날 거야",신대현,키움증권,7700,12780,815054
대우건설,047040,2026-02-10,보유,대우건설(047040) 4Q25 Review: 대규모 손실 반영,박영도,다올투자증권,6600,12780,815035
대우건설,047040,2026-02-10,매수,"대우건설(047040) Big Bath, 이제 원전으로 Big Step",류태환,유진투자증권,6900,12780,815024
대우건설,047040,2026-02-10,매수,"대우건설(047040) 빅배스로 실적 가시성 증대, 투자의견 상향",배세호,iM증권,6700,12780,815022
대우건설,047040,2026-02-10,매수유지,대우건설(047040) 4Q25 Review: 보수적인 비용처리와 원전 기대감,이상호,교보증권,7000,12780,815015
대우건설,047040,2026-02-10,매수유지,대우건설(047040) 원전으로 제시하는 미래,김세련,LS증권,7000,12780,815010
대우건설,047040,2026-02-10,,대우건설(047040) 4Q25 Review: 지금이야 지금. 저평가 해소 트리거 발생,문경원,메리츠증권,0,12780,815000
대우건설,047040,2026-02-10,단기매수,대우건설(047040) 대규모 빅배스 후 상반기 실적이 중요,김선미,신한투자증권,5700,12780,814997
대우건설,047040,2026-02-10,매수유지,대우건설(047040) 2017년의 향기: 빅배스 이후 상승한 주가,김승준,하나증권,8000,12780,814941
대우건설,047040,2026-02-10,매수유지,"대우건설(047040) 비용 안녕(Bye), 원전 안녕(Hello)","송유림,김예인",한화투자증권,7300,12780,814935
대우건설,047040,2026-02-10,매수유지,"대우건설(047040) 사자, 원전(Team Korea)을",조정현,IBK투자증권,8200,12780,814934
대우건설,047040,2026-02-09,매수,대우건설(047040) 의견 상향. 트레이딩 관점의 접근 가능,"장문준,강민창",KB증권,6700,12780,814930
대우건설,047040,2026-02-09,,대우건설(047040) 4Q25 실적 요약,KB증권,KB증권,0,12780,814928
대우건설,047040,2026-02-04,매수유지,"대우건설(047040) 지방 리스크 해소, 원전 시공 가치 재부각",이은상,NH투자증권,6200,12780,814151
대우건설,047040,2026-02-03,매수유지,대우건설(047040) 4Q25 Preview: 체코 원전 수주를 기다리며,이상호,교보증권,6000,12780,814063
대우건설,047040,2026-01-26,보유,대우건설(047040) 높은 기대감 대비 아쉬운 파이프라인과 실적 불확실성,"장문준,강민창",KB증권,5000,12780,813222
대우건설,047040,2026-01-26,매수,대우건설(047040) 본업 안정화 위에 12조원 신규 파이프라인,이은상,NH투자증권,6200,12780,813143
대우건설,047040,2026-01-22,매수유지,"대우건설(047040) 해외 원전 대열 합류, 준비는 끝났다",김기룡,미래에셋증권,6500,12780,813034
대우건설,047040,2026-01-21,매수유지,대우건설(047040) 4Q25 Preview: 체코 원전 수주를 기다리며,이상호,교보증권,6000,12780,812929
대우건설,047040,2026-01-19,매수유지,대우건설(047040) 4Q25 Preview: 원전 수주 기다리기,조정현,IBK투자증권,5400,12780,812647
대우건설,047040,2026-01-19,매수유지,"대우건설(047040) 실적과 수주, 양방향의 변동성",김세련,LS증권,5500,12780,812621
대우건설,047040,2026-01-15,매수유지,"대우건설(047040) 4분기 실적 부진, 2026년 체코 원전 성과 기대",김기룡,미래에셋증권,5400,12780,812432
대우건설,047040,2026-01-15,매수유지,대우건설(047040) ‘26년 외형 하락 지속하나 체코 원전 수주 기대,신대현,키움증권,5000,12780,812382
대우건설,047040,2026-01-15,매수,"대우건설(047040) 아쉬운 외형 둔화, 주택분양 확대가 필요",김선미,신한투자증권,4500,12780,812360
대우건설,047040,2025-12-01,매수유지,대우건설(047040) 해외 모멘텀으로 실적부진 만회,이선일,BNK투자증권,4700,12780,810258
대우건설,047040,2025-11-26,매수유지,대우건설(047040) 해외수주가 기다려지는 때,"송유림,김예인",한화투자증권,4300,12780,809933
대우건설,047040,2025-11-18,매수유지,"대우건설(047040) 원전, LNG 성과 여부가 관건",김기룡,미래에셋증권,5400,12780,809395
대우건설,047040,2025-11-18,매수유지,대우건설(047040) 모멘텀은 역시 원전,김세련,LS증권,4500,12780,809372
대우건설,047040,2025-11-18,보유,"대우건설(047040) 돌아온 수익성, 그리고 남겨진 숙제",류태환,유진투자증권,3800,12780,809358
대우건설,047040,2025-11-11,매수유지,대우건설(047040) 아직은 기다려야 할 때,배세호,iM증권,3900,12780,808297
대우건설,047040,2025-11-03,매수유지,대우건설(047040) 해외 비용 이슈로 시장 예상치 하회,김기룡,미래에셋증권,5400,12780,806994
대우건설,047040,2025-11-03,매수유지,대우건설(047040) [3Q25 Review]기대 요인은 여전히 잔존,김진범,상상인증권,4800,12780,806984
대우건설,047040,2025-11-03,보유,"대우건설(047040) 해외 수주 부진, 주택 리스크 병존",이은상,NH투자증권,4200,12780,806942
대우건설,047040,2025-11-03,매수유지,대우건설(047040) 지속되는 해외 수주 지연 부담,신대현,키움증권,5000,12780,806927
대우건설,047040,2025-11-03,보유,대우건설(047040) 3Q25 Review: 변동성 증가,박영도,다올투자증권,4300,12780,806904
대우건설,047040,2025-11-03,단기매수,대우건설(047040) 결국은 주택,"김선미,김영서",신한투자증권,3600,12780,806844
대우건설,047040,2025-11-03,매수유지,대우건설(047040) 변동성 확대,김세련,LS증권,4500,12780,806843
대우건설,047040,2025-11-03,매수유지,"대우건설(047040) 건축주택 마진은 좋았으나, 여러 1회성 비용이 발생","김승준,하민호",하나증권,4500,12780,806774
대우건설,047040,2025-11-03,보유,"대우건설(047040) 3Q25 Review: 해외 비용 아쉽지만, 2026년을 봐야할 때",문경원,메리츠증권,4200,12780,806763
대우건설,047040,2025-11-03,매수유지,대우건설(047040) 3Q25 Review: 토목부문 수익성 훼손 지속,조정현,IBK투자증권,4800,12780,806755
대우건설,047040,2025-10-31,,대우건설(047040) 3Q25 실적 요약,KB증권,KB증권,0,12780,806716
대우건설,047040,2025-10-22,매수유지,"대우건설(047040) 컨센서스 상회 추정, 양호한 주택 성과",김기룡,미래에셋증권,5400,12780,805716
대우건설,047040,2025-10-21,매수유지,대우건설(047040) 아직 수주가 나오길 기다리는 중,신대현,키움증권,5000,12780,805469
대우건설,047040,2025-10-20,단기매수,대우건설(047040) SECTOR REPORT,"김선미,김영서",신한투자증권,3600,12780,805362
대우건설,047040,2025-10-20,매수유지,대우건설(047040) 3Q25 Preview: 해외 토목부문 공기 지연 지속,조정현,IBK투자증권,4800,12780,805310
대우건설,047040,2025-09-18,보유,"대우건설(047040) 분양 부담, 성장 스토리가 필요",이은상,NH투자증권,4200,12780,803649
대우건설,047040,2025-08-27,매수유지,대우건설(047040) 꺽이지 않은 성장 궤도,신대현,키움증권,5000,12780,802875
대우건설,047040,2025-08-25,매수유지,"대우건설(047040) 주목받지 못했던 모멘텀, 이유 있는 주가 반등",김기룡,미래에셋증권,6100,12780,802785
대우건설,047040,2025-08-08,매수유지,대우건설(047040) 주택부문 펀더멘털 개선 인상적,이선일,BNK투자증권,5200,12780,801605
대우건설,047040,2025-08-01,매수유지,대우건설(047040) [NDR 후기] 채워갈 개선의 그림,김세련,LS증권,5500,12780,800719
대우건설,047040,2025-07-31,매수유지,대우건설(047040) 2Q25 Review: 여전히 아쉬운 모멘텀,박영도,다올투자증권,4800,12780,800508
대우건설,047040,2025-07-30,매수유지,대우건설(047040) 실적은 아쉽지만 투자포인트는 유효,김기룡,미래에셋증권,5600,12780,800351
대우건설,047040,2025-07-30,매수유지,대우건설(047040) 하반기에 접어들며...,김진범,상상인증권,4800,12780,800340
대우건설,047040,2025-07-30,매수유지,대우건설(047040) 어떤 대우를 원해?,박세라,신영증권,4500,12780,800331
대우건설,047040,2025-07-30,매수유지,대우건설(047040) 부진한 실적에도 하반기 기대할 만한 요인들,신대현,키움증권,5000,12780,800317
대우건설,047040,2025-07-30,매수,대우건설(047040) 2Q25 Review: 일회성 비용은 있었지만 주택 마진은 개선,이상호,교보증권,5300,12780,800296
대우건설,047040,2025-07-30,,대우건설(047040) 2Q25 실적 컨퍼런스콜 요약,장윤석,유안타증권,0,12780,800289
대우건설,047040,2025-07-30,매수유지,"대우건설(047040) 변동성은 있지만, 개선 중",김세련,LS증권,5500,12780,800283
대우건설,047040,2025-07-30,매수유지,대우건설(047040) 주택/건축 개선 vs 일회성 비용,장윤석,유안타증권,5300,12780,800281
대우건설,047040,2025-07-30,보유,대우건설(047040) 2Q25 review; 여전히 높은 실적 변동성 지속,허재준,삼성증권,3800,12780,800278
대우건설,047040,2025-07-30,보유,대우건설(047040) 2Q25 Review: 아직은 비용 반영 구간,문경원,메리츠증권,4200,12780,800268
대우건설,047040,2025-07-30,매수유지,대우건설(047040) 개선된 주택마진과 지속하는 영업외비용,"김승준,하민호",하나증권,4500,12780,800262
대우건설,047040,2025-07-30,매수유지,대우건설(047040) 2Q24 Review: 믹스 개선에 따른 주택 마진 레벨업,조정현,IBK투자증권,4800,12780,800247
대우건설,047040,2025-07-29,단기매수,대우건설(047040) 일회성 손익 제거 시 무난한 실적,"김선미,김영서",신한투자증권,3600,12780,800241
대우건설,047040,2025-07-29,매수유지,대우건설(047040) 2Q25 Review : 일회성 비용으로 기대치 하회,이태환,대신증권,4500,12780,800239
대우건설,047040,2025-07-29,보유,대우건설(047040) 각종 비용 반영에 따른 실적 부진,"장문준,강민창",KB증권,4300,12780,800238
대우건설,047040,2025-07-29,매수유지,"대우건설(047040) 주택 공급도, 마진도 상향","송유림,김예인",한화투자증권,5000,12780,800236
대우건설,047040,2025-07-29,,대우건설(047040) 2Q25 AI 실적 요약,KB증권,KB증권,0,12780,800235
대우건설,047040,2025-07-15,매수유지,대우건설(047040) 2Q25 Preview: 해외 수주 공백 해결 중,신대현,키움증권,5000,12780,799058
대우건설,047040,2025-07-15,매수유지,대우건설(047040) 회복 방향성은 유효,장윤석,유안타증권,5300,12780,798985
대우건설,047040,2025-07-14,매수유지,대우건설(047040) 무난한 여름맞이,김진범,상상인증권,4800,12780,798862
대우건설,047040,2025-07-14,매수유지,대우건설(047040) 2Q25 Preview: 새로운 청사진이 필요,조정현,IBK투자증권,4800,12780,798836
대우건설,047040,2025-07-11,매수유지,"대우건설(047040) 양호한 실적, 해외 수주 공백 축소",김기룡,미래에셋증권,5600,12780,798733
대우건설,047040,2025-07-10,보유,대우건설(047040) 무난한 2분기 예상되나 낮은 투자 매력도,"장문준,강민창",KB증권,4300,12780,798638
대우건설,047040,2025-07-09,매수유지,대우건설(047040) 2Q25 Preview : 성장축은 해외에 있다,이태환,대신증권,4800,12780,798392
대우건설,047040,2025-07-07,매수유지,대우건설(047040) 무난히 이어질 실적 기조,김세련,LS증권,6000,12780,798114
대우건설,047040,2025-06-27,보유,대우건설(047040) 결국 실적이 중요,이은상,NH투자증권,4800,12780,797453
대우건설,047040,2025-06-12,매수,"대우건설(047040) 주택은 회복 중, 해외 신규수주 기대",이상호,교보증권,5300,12780,796725
대우건설,047040,2025-06-09,매수유지,대우건설(047040) 나도 원전주,김세련,LS증권,6000,12780,796575
대우건설,047040,2025-05-29,매수유지,"대우건설(047040) 해외 수주 공백 만회, 할인 요인 축소 전망",김기룡,미래에셋증권,5600,12780,796232
대우건설,047040,2025-05-27,매수유지,대우건설(047040) 주택경기 개선시 특유의 영업력이 빛을 발할 전망,이선일,BNK투자증권,5200,12780,796009
대우건설,047040,2025-05-26,매수유지,대우건설(047040) 해외 수주만 받쳐준다면,"송유림,김예인",한화투자증권,5000,12780,795843
대우건설,047040,2025-05-26,매수,"대우건설(047040) 수익성 선방, 다음 과제는 수주 확보",김진범,상상인증권,4800,12780,795816
대우건설,047040,2025-05-22,매수유지,대우건설(047040) 힘들 때가 기회였던 시클리컬 투자,장윤석,유안타증권,5300,12780,795656
대우건설,047040,2025-05-02,매수유지,대우건설(047040) 매출 부진을 수익성으로 극복,이선일,BNK투자증권,4600,12780,793749
대우건설,047040,2025-04-30,보유,대우건설(047040) 1Q25 review; 유기적인 실적 개선이 필요,허재준,삼성증권,3800,12780,793521
대우건설,047040,2025-04-30,매수유지,대우건설(047040) 매출 둔화에도 어닝 서프라이즈,김기룡,미래에셋증권,4300,12780,793510
대우건설,047040,2025-04-30,매수유지,대우건설(047040) 연간 증익 가능성 VS 해외 수주 가시성,신대현,키움증권,4600,12780,793461
대우건설,047040,2025-04-30,매수유지,대우건설(047040) 1Q25 Review: 부족한 것은 모멘텀,박영도,다올투자증권,4400,12780,793450
대우건설,047040,2025-04-30,매수유지,"대우건설(047040) 1Q25 Review: 이익, 레벨업",김세련,LS증권,5000,12780,793416
대우건설,047040,2025-04-30,매수유지,대우건설(047040) 2개 분기 연속 서프라이즈,장윤석,유안타증권,4800,12780,793401
대우건설,047040,2025-04-30,보유,대우건설(047040) 해외 수주와 분양 물량에 집중,이은상,NH투자증권,3400,12780,793392
대우건설,047040,2025-04-30,보유,대우건설(047040) 1Q25 Review: 마진 개선 확인. 분양 개선은 아직,문경원,메리츠증권,3800,12780,793369
대우건설,047040,2025-04-30,매수유지,대우건설(047040) 1Q25 Review: 일회성 이익으로 기대 상회,조정현,IBK투자증권,4800,12780,793334
대우건설,047040,2025-04-30,매수유지,대우건설(047040) 좋았던 주택마진 = 영업외비용,"김승준,하민호",하나증권,4500,12780,793323
대우건설,047040,2025-04-29,매수유지,대우건설(047040) [1Q25 Review] 양질의 수주 이어갈 필요,"송유림,김예인",한화투자증권,4700,12780,793294
대우건설,047040,2025-04-29,,대우건설(047040) 1Q25 실적요약,KB증권,KB증권,0,12780,793291
대우건설,047040,2025-04-15,보유,대우건설(047040) 무난한 1분기 예상되나 낮은 투자 매력도,"장문준,강민창",KB증권,3600,12780,792006
대우건설,047040,2025-04-15,매수유지,대우건설(047040) 1Q25 Preview: 외형 축소 속 가시성 확보가 우선 사항,신대현,키움증권,4600,12780,791976
대우건설,047040,2025-04-15,매수유지,대우건설(047040) 긍정적 시그널,장윤석,유안타증권,4300,12780,791906
대우건설,047040,2025-04-11,매수유지,대우건설(047040) 수주 부진에 따른 매출 둔화,김기룡,미래에셋증권,4300,12780,791747
대우건설,047040,2025-04-10,매수유지,대우건설(047040) 1분기 주택부문 기대치 상회 기대,조정현,IBK투자증권,4800,12780,791656
대우건설,047040,2025-04-10,매수유지,대우건설(047040) 1Q25 Preview: 외형 감소 지속,배세호,iM증권,4500,12780,791596
대우건설,047040,2025-04-09,보유,대우건설(047040) 지방 미분양과 해외 수주,이은상,NH투자증권,3400,12780,791523
대우건설,047040,2025-02-12,매수,대우건설(047040) 수주 부재에 따른 외형 축소 시기,신대현,키움증권,4600,12780,788491
대우건설,047040,2025-02-10,매수유지,대우건설(047040) 올해도 내실경영에 방점,이선일,BNK투자증권,4200,12780,788077
대우건설,047040,2025-02-07,보유,대우건설(047040) 4Q24 Review: 예측하기 어려운 실적 변동성 지속,허재준,삼성증권,3800,12780,787879
대우건설,047040,2025-02-07,매수,대우건설(047040) 4Q24 Review: 수익성 개선 vs 낮은 매출 전망,"박영도,차윤지",다올투자증권,4100,12780,787856
대우건설,047040,2025-02-07,매수유지,대우건설(047040) 비용을 반영하고도 기록한 어닝 서프라이즈,김기룡,미래에셋증권,4300,12780,787855
대우건설,047040,2025-02-07,매수유지,대우건설(047040) 4Q24 Review: 남은 숙제는 수주,김세련,LS증권,4000,12780,787814
대우건설,047040,2025-02-07,매수유지,대우건설(047040) 4Q24 Review : 기대 없던 상황 속 반전,이태환,대신증권,4500,12780,787719
대우건설,047040,2025-02-07,단기매수,대우건설(047040) 25년 잠시 쉬었다 26년 성장 재개,김선미,신한투자증권,3100,12780,787689
대우건설,047040,2025-02-07,보유,대우건설(047040) 결국 수주가 관건,이은상,NH투자증권,3400,12780,787680
대우건설,047040,2025-02-07,매수유지,대우건설(047040) 일회성 이익에 힘입은 서프라이즈,장윤석,유안타증권,4300,12780,787645
대우건설,047040,2025-02-07,매수유지,대우건설(047040) 4Q24 Review: 수주가 필요한 시점,조정현,IBK투자증권,4800,12780,787629
대우건설,047040,2025-02-07,보유,대우건설(047040) 4Q24 Review: 매출 감소 두드러질 2025년,문경원,메리츠증권,3800,12780,787617
대우건설,047040,2025-02-07,매수유지,"대우건설(047040) 1회성 이익과 1회성 비용, 변동성이 큰 구간","김승준,하민호",하나증권,4500,12780,787616
대우건설,047040,2025-02-07,매수유지,대우건설(047040) 4Q24 Review: 수주가 더해진다면,박세라,신영증권,4500,12780,787611
대우건설,047040,2025-02-06,매수유지,대우건설(047040) [4Q24 Review] 올해도 이어질 매출 감소 여파,"송유림,이다연",한화투자증권,4700,12780,787607
대우건설,047040,2025-02-06,,대우건설(047040) 4Q24 실적 컨퍼런스콜 요약,장윤석,유안타증권,0,12780,787603
대우건설,047040,2025-02-06,,대우건설(047040) 4Q24 실적 요약,KB증권,KB증권,0,12780,787600
대우건설,047040,2025-01-15,보유,대우건설(047040) 남아 있는 숙제,이은상,NH투자증권,3400,12780,785924
대우건설,047040,2025-01-14,매수유지,대우건설(047040) 해외 수주의 확보 필요,장윤석,유안타증권,4300,12780,785708
대우건설,047040,2025-01-14,보유,대우건설(047040) 부진한 4분기 실적과 낮은 모멘텀 강도,"장문준,강민창",KB증권,3600,12780,785667
대우건설,047040,2025-01-13,단기매수,대우건설(047040) 4Q24 Preview: 더딘 믹스개선으로 실적 기대 하회,김선미,신한투자증권,3500,12780,785526
대우건설,047040,2025-01-10,매수유지,대우건설(047040) 기대보다 우려가 큰 4분기 실적,김기룡,미래에셋증권,4300,12780,785468
대우건설,047040,2025-01-10,매수유지,대우건설(047040) 4Q24 Preview: 약한 성장 동력,김세련,LS증권,4000,12780,785427
대우건설,047040,2025-01-09,매수유지,대우건설(047040) 4Q24 Preview: 외형 축소에 대비,배세호,iM증권,4500,12780,785356
대우건설,047040,2024-12-12,매수유지,대우건설(047040) 부진한 시황 영향 지속,백광제,교보증권,5000,12780,784407
대우건설,047040,2024-11-21,매수,대우건설(047040) 선제적으로 해소돼야 할 요인들,김기룡,미래에셋증권,4300,12780,783386
대우건설,047040,2024-11-14,매수유지,대우건설(047040) 개선은 되겠지만,"송유림,이다연",한화투자증권,4700,12780,782426
대우건설,047040,2024-11-06,매수유지,대우건설(047040) 해외수주 모멘텀으로 실적 부진 만회,이선일,BNK투자증권,4600,12780,781453
대우건설,047040,2024-11-04,보유,대우건설(047040) 넘어야 할 산이 많다,허재준,삼성증권,4200,12780,780971
대우건설,047040,2024-10-31,단기매수,대우건설(047040) 원가 우려 해소가 우선,김기룡,미래에셋증권,4300,12780,780719
대우건설,047040,2024-10-31,매수유지,대우건설(047040) 개선은 되겠지만,"송유림,이다연",한화투자증권,4700,12780,780703
대우건설,047040,2024-10-31,보유,대우건설(047040) 3Q24 Review: 개선 확인 필요,"박영도,이상호",다올투자증권,4100,12780,780698
대우건설,047040,2024-10-31,매수유지,대우건설(047040) 3Q24 Review: 낮아진 회복의 기울기,김세련,LS증권,4500,12780,780672
대우건설,047040,2024-10-31,보유,대우건설(047040) 3Q24 Review: 비주택 부문에서도 낮아진 기대감,"문경원,윤동준",메리츠증권,4100,12780,780655
대우건설,047040,2024-10-31,매수유지,"대우건설(047040) 실적 변동성 확대, 시간이 필요",김선미,신한투자증권,4100,12780,780637
대우건설,047040,2024-10-31,보유,대우건설(047040) 주택원가율 불확실성에 더해진 해외 비용,"장문준,강민창",KB증권,4100,12780,780622
대우건설,047040,2024-10-31,매수유지,대우건설(047040) 4개 분기 연속 컨센서스 하회,장윤석,유안타증권,4600,12780,780619
대우건설,047040,2024-10-31,보유,대우건설(047040) 더디지만 차근차근,이은상,NH투자증권,4400,12780,780568
대우건설,047040,2024-10-31,매수유지,대우건설(047040) 1회성 비용이 반영된 실적,"김승준,하민호",하나증권,4500,12780,780549
대우건설,047040,2024-10-22,매수유지,대우건설(047040) 분위기 전환 필요,이태환,대신증권,5000,12780,779635
대우건설,047040,2024-10-15,보유,대우건설(047040) 꺼진 불씨 다시 보자,이은상,NH투자증권,4400,12780,779248
대우건설,047040,2024-10-15,매수유지,대우건설(047040) 경쟁업체 대비 높은 영업이익률,백광제,교보증권,5000,12780,779191
대우건설,047040,2024-10-15,매수유지,대우건설(047040) 해외수주 보다 신규분양 확대가 중요,김선미,신한투자증권,5300,12780,779126
대우건설,047040,2024-10-14,매수유지,대우건설(047040) 지속되는 업황의 무게,"장문준,강민창",KB증권,5000,12780,779093
대우건설,047040,2024-10-14,매수유지,대우건설(047040) 아쉬운 실적과 해외 수주 성과,김기룡,미래에셋증권,4900,12780,778940
대우건설,047040,2024-10-10,매수,대우건설(047040) 3Q24 실적 프리뷰,장윤석,유안타증권,4900,12780,778694
대우건설,047040,2024-10-10,매수유지,"대우건설(047040) 체코 원전, 그 이후엔",장윤석,유안타증권,4900,12780,778573
대우건설,047040,2024-10-08,매수유지,대우건설(047040) 3Q24 Preview: 시간이 필요,김세련,LS증권,5000,12780,778432
대우건설,047040,2024-08-27,매수유지,대우건설(047040) 나도 빠질 수 없지,"송유림,이다연",한화투자증권,5500,12780,776999
대우건설,047040,2024-08-13,매수유지,대우건설(047040) 양질의 대규모 해외수주 기대,이선일,BNK투자증권,5500,12780,776282
대우건설,047040,2024-08-01,매수유지,대우건설(047040) 2Q24 Review :우려와 기대 교차,이태환,대신증권,5400,12780,775029
대우건설,047040,2024-07-31,매수유지,대우건설(047040) 2Q24 Review: 하반기 해외 수주 기대,배세호,하이투자증권,5500,12780,774986
대우건설,047040,2024-07-31,매수유지,"대우건설(047040) 실적은 조금 아쉽지만, 해외 모멘텀 임박",백광제,교보증권,5000,12780,774939
대우건설,047040,2024-07-31,매수유지,대우건설(047040) 잠재적 비용 발생 우려 완화 필요,장윤석,유안타증권,4900,12780,774920
대우건설,047040,2024-07-31,매수유지,대우건설(047040) 2Q24 Review: 시간이 조금 더 필요,"박영도,이상호",다올투자증권,5200,12780,774913
대우건설,047040,2024-07-31,매수유지,"대우건설(047040) 실적 예상치 하회, 해외 수주 성과가 관건",김기룡,미래에셋증권,4900,12780,774911
대우건설,047040,2024-07-31,매수유지,대우건설(047040) 2Q24 Review: 먼듯한 오르막,김세련,LS증권,5000,12780,774907
대우건설,047040,2024-07-31,매수유지,대우건설(047040) 2Q24 Review: 해외 파이프라인 구체화,조정현,IBK투자증권,4800,12780,774890
대우건설,047040,2024-07-31,매수유지,대우건설(047040) 리스크를 선제적으로 반영하는 중,"김승준,하민호",하나증권,5000,12780,774881
대우건설,047040,2024-07-30,매수유지,대우건설(047040) 커져가는 사업부 실적 개선이 긍정적,김선미,신한투자증권,5300,12780,774879
대우건설,047040,2024-07-30,,대우건설(047040) 2Q24 Review: 아쉬운 국내와 기대되는 해외,"문경원,윤동준",메리츠증권,0,12780,774878
대우건설,047040,2024-07-30,매수유지,대우건설(047040) 업황의 무게가 고스란히 느껴지는 실적 부진,"장문준,강민창",KB증권,5000,12780,774877
